question_id,f0,f1,f2,f3,f4,f5,f6,f7,f8,r1,r2,s,ground_truth
4fc474a4-0977-41b1-8fd7-ab9fcc972386,0.14219731,0.02200901,0.0,0.02200901,0.14219731,0.02200901,0.0,0.02200901,0.42857146,4,0.18232155679395462,0.28439462,0
4fc474a4-0977-41b1-8fd7-ab9fcc972386,0.0631015,0.0,0.0015422315,0.0,0.0631015,0.0,0.0015422315,0.0,0.42857146,5,0.1541506798272583,0.126203,0
4fc474a4-0977-41b1-8fd7-ab9fcc972386,0.05659227,0.0,0.0,0.0,0.05659227,0.0,0.0,0.0,0.2857143,6,0.13353139262452263,0.11318454,0
4fc474a4-0977-41b1-8fd7-ab9fcc972386,0.054250743,0.0034869548,0.0,0.0034869548,0.054250743,0.0034869548,0.0,0.0034869548,0.42857146,7,0.11778303565638346,0.10850149,0
4fc474a4-0977-41b1-8fd7-ab9fcc972386,0.052796487,0.0,0.0,0.0,0.052796487,0.0,0.0,0.0,0.2857143,8,0.1053605156578263,0.10559297,0
4fc474a4-0977-41b1-8fd7-ab9fcc972386,0.047038432,0.0,0.0,0.0,0.047038432,0.0,0.0,0.0,0.2857143,9,0.09531017980432487,0.094076864,0
d9d3c7af-e202-4c7e-9eea-b90c33ca7d3a,0.6930666,0.36956003,0.25054798,0.3817674,0.6930666,0.36956003,0.25054798,0.3817674,0.8571429,0,0.6931471805599453,1.3861332,4
d9d3c7af-e202-4c7e-9eea-b90c33ca7d3a,0.48731405,0.049303345,0.0,0.05625017,0.48731405,0.049303345,0.0,0.05625017,0.5714286,1,0.4054651081081644,0.9746281,0
d9d3c7af-e202-4c7e-9eea-b90c33ca7d3a,0.44172984,0.0,0.0,0.0046323417,0.44172984,0.0,0.0,0.0046323417,0.71428573,2,0.2876820724517809,0.8834597,0
d9d3c7af-e202-4c7e-9eea-b90c33ca7d3a,0.19435845,0.0,0.0,0.0,0.19435845,0.0,0.0,0.0,0.14285715,3,0.22314355131420976,0.3887169,0
d9d3c7af-e202-4c7e-9eea-b90c33ca7d3a,0.16292879,0.0,0.0,0.0,0.16292879,0.0,0.0,0.0,0.5714286,4,0.18232155679395462,0.32585758,0
d9d3c7af-e202-4c7e-9eea-b90c33ca7d3a,0.105796404,0.0,0.0,0.0,0.105796404,0.0,0.0,0.0,0.14285715,5,0.1541506798272583,0.21159281,0
d9d3c7af-e202-4c7e-9eea-b90c33ca7d3a,0.0631015,0.0,0.0015422315,0.0,0.0631015,0.0,0.0015422315,0.0,0.42857146,6,0.13353139262452263,0.126203,0
d9d3c7af-e202-4c7e-9eea-b90c33ca7d3a,0.05659227,0.0,0.0,0.0,0.05659227,0.0,0.0,0.0,0.2857143,7,0.11778303565638346,0.11318454,0
d9d3c7af-e202-4c7e-9eea-b90c33ca7d3a,0.054250743,0.0034869548,0.0,0.0034869548,0.054250743,0.0034869548,0.0,0.0034869548,0.42857146,8,0.1053605156578263,0.10850149,0
d9d3c7af-e202-4c7e-9eea-b90c33ca7d3a,0.052796487,0.0,0.0,0.0,0.052796487,0.0,0.0,0.0,0.2857143,9,0.09531017980432487,0.10559297,0
83e5206e-92e8-471d-864a-1fb126e152a7,1.6147165,0.8711161,0.41877592,0.8711161,1.6147165,0.8711161,0.41877592,0.8711161,0.75,0,0.6931471805599453,3.229433,3
83e5206e-92e8-471d-864a-1fb126e152a7,0.42018685,0.0,0.0,0.0,0.42018685,0.0,0.0,0.0,0.375,1,0.4054651081081644,0.8403737,0
83e5206e-92e8-471d-864a-1fb126e152a7,0.34244892,0.0,0.0,0.0,0.34244892,0.0,0.0,0.0,0.125,2,0.2876820724517809,0.68489784,0
83e5206e-92e8-471d-864a-1fb126e152a7,0.22649708,0.0,0.0,0.0,0.22649708,0.0,0.0,0.0,0.125,3,0.22314355131420976,0.45299417,0
83e5206e-92e8-471d-864a-1fb126e152a7,0.14235584,0.0,0.0,0.0,0.14235584,0.0,0.0,0.0,0.125,4,0.18232155679395462,0.2847117,0
83e5206e-92e8-471d-864a-1fb126e152a7,0.13113022,0.0,0.0,0.0,0.13113022,0.0,0.0,0.0,0.125,5,0.1541506798272583,0.26226044,0
83e5206e-92e8-471d-864a-1fb126e152a7,0.13113022,0.0,0.0,0.0,0.13113022,0.0,0.0,0.0,0.125,6,0.13353139262452263,0.26226044,0
83e5206e-92e8-471d-864a-1fb126e152a7,0.123173065,0.0,0.0,0.0,0.123173065,0.0,0.0,0.0,0.125,7,0.11778303565638346,0.24634613,0
83e5206e-92e8-471d-864a-1fb126e152a7,0.123173065,0.0,0.0,0.0,0.123173065,0.0,0.0,0.0,0.125,8,0.1053605156578263,0.24634613,0
50283d69-7edf-4b0e-9cfb-ffd07c3abcd6,1.6725551,0.94001544,0.42335525,0.94001544,1.6725551,0.94001544,0.42335525,0.94001544,0.75,0,0.6931471805599453,3.3451102,3
50283d69-7edf-4b0e-9cfb-ffd07c3abcd6,0.40489334,0.0,0.0,0.0,0.40489334,0.0,0.0,0.0,0.375,1,0.4054651081081644,0.8097867,0
50283d69-7edf-4b0e-9cfb-ffd07c3abcd6,0.29621437,0.0,0.0,0.0069468264,0.29621437,0.0,0.0,0.0069468264,0.25,2,0.2876820724517809,0.59242874,0
50283d69-7edf-4b0e-9cfb-ffd07c3abcd6,0.2738154,0.0,0.0,0.0,0.2738154,0.0,0.0,0.0,0.375,3,0.22314355131420976,0.5476308,0
50283d69-7edf-4b0e-9cfb-ffd07c3abcd6,0.19435845,0.0,0.0,0.0,0.19435845,0.0,0.0,0.0,0.125,4,0.18232155679395462,0.3887169,0
50283d69-7edf-4b0e-9cfb-ffd07c3abcd6,0.1485069,0.0,0.0,0.0,0.1485069,0.0,0.0,0.0,0.125,5,0.1541506798272583,0.2970138,0
50283d69-7edf-4b0e-9cfb-ffd07c3abcd6,0.123173065,0.0,0.0,0.0,0.123173065,0.0,0.0,0.0,0.125,6,0.13353139262452263,0.24634613,0
50283d69-7edf-4b0e-9cfb-ffd07c3abcd6,0.105796404,0.0,0.0,0.0,0.105796404,0.0,0.0,0.0,0.125,7,0.11778303565638346,0.21159281,0
50283d69-7edf-4b0e-9cfb-ffd07c3abcd6,0.06921507,0.0,0.0,0.0,0.06921507,0.0,0.0,0.0,0.125,8,0.1053605156578263,0.13843013,0
50283d69-7edf-4b0e-9cfb-ffd07c3abcd6,0.036757886,0.0,0.0,0.0,0.036757886,0.0,0.0,0.0,0.125,9,0.09531017980432487,0.07351577,0
aad5f83d-5702-43f1-8039-cf4d1b3b0d4e,0.8165753,0.4418801,0.25548562,0.46446967,0.8165753,0.4418801,0.25548562,0.46446967,0.7777778,0,0.6931471805599453,1.6331506,4
aad5f83d-5702-43f1-8039-cf4d1b3b0d4e,0.6306249,0.0665869,0.015857963,0.067119636,0.6306249,0.0665869,0.015857963,0.067119636,0.44444445,1,0.4054651081081644,1.2612498,0
aad5f83d-5702-43f1-8039-cf4d1b3b0d4e,0.28906623,0.0,0.0,0.0,0.28906623,0.0,0.0,0.0,0.6666667,2,0.2876820724517809,0.57813245,0
aad5f83d-5702-43f1-8039-cf4d1b3b0d4e,0.26440448,0.0,0.0,0.020219592,0.26440448,0.0,0.0,0.020219592,0.33333334,3,0.22314355131420976,0.52880895,0
aad5f83d-5702-43f1-8039-cf4d1b3b0d4e,0.24235405,0.0,0.0034869548,0.0,0.24235405,0.0,0.0034869548,0.0,0.44444445,4,0.18232155679395462,0.4847081,0
aad5f83d-5702-43f1-8039-cf4d1b3b0d4e,0.15768526,0.0,0.0,0.0,0.15768526,0.0,0.0,0.0,0.44444445,5,0.1541506798272583,0.31537053,0
aad5f83d-5702-43f1-8039-cf4d1b3b0d4e,0.14800806,0.0,0.0,0.0,0.14800806,0.0,0.0,0.0,0.33333334,6,0.13353139262452263,0.29601613,0
aad5f83d-5702-43f1-8039-cf4d1b3b0d4e,0.13923435,0.0,1.9454763E-5,0.0,0.13923435,0.0,1.9454763E-5,0.0,0.33333334,7,0.11778303565638346,0.2784687,0
aad5f83d-5702-43f1-8039-cf4d1b3b0d4e,0.10064464,0.0,0.0,0.0,0.10064464,0.0,0.0,0.0,0.22222222,8,0.1053605156578263,0.20128928,0
aad5f83d-5702-43f1-8039-cf4d1b3b0d4e,0.091429606,0.0,0.0,0.0,0.091429606,0.0,0.0,0.0,0.22222222,9,0.09531017980432487,0.18285921,0
963ef932-b37f-473e-8f9c-80eba6a85f01,1.2427803,0.73040116,0.2224437,0.74528766,1.2427803,0.73040116,0.2224437,0.74528766,0.7777778,0,0.6931471805599453,2.4855607,4
963ef932-b37f-473e-8f9c-80eba6a85f01,0.84497833,0.08522582,0.019816715,0.12870103,0.84497833,0.08522582,0.019816715,0.12870103,0.5555556,1,0.4054651081081644,1.6899567,0
963ef932-b37f-473e-8f9c-80eba6a85f01,0.4902199,0.0,0.0,0.020219592,0.4902199,0.0,0.0,0.020219592,0.33333334,2,0.2876820724517809,0.9804398,0
963ef932-b37f-473e-8f9c-80eba6a85f01,0.34244892,0.0,0.0,0.0,0.34244892,0.0,0.0,0.0,0.11111111,3,0.22314355131420976,0.68489784,0
963ef932-b37f-473e-8f9c-80eba6a85f01,0.31563646,0.0,0.0,0.0,0.31563646,0.0,0.0,0.0,0.22222222,4,0.18232155679395462,0.6312729,0
963ef932-b37f-473e-8f9c-80eba6a85f01,0.21159281,0.0,0.0,0.0,0.21159281,0.0,0.0,0.0,0.22222222,5,0.1541506798272583,0.42318562,0
963ef932-b37f-473e-8f9c-80eba6a85f01,0.123173065,0.0,0.0,0.0,0.123173065,0.0,0.0,0.0,0.11111111,6,0.13353139262452263,0.24634613,0
963ef932-b37f-473e-8f9c-80eba6a85f01,0.123173065,0.0,0.0,0.0,0.123173065,0.0,0.0,0.0,0.11111111,7,0.11778303565638346,0.24634613,0
963ef932-b37f-473e-8f9c-80eba6a85f01,0.11702202,0.0,0.0,0.0,0.11702202,0.0,0.0,0.0,0.11111111,8,0.1053605156578263,0.23404405,0
963ef932-b37f-473e-8f9c-80eba6a85f01,0.105796404,0.0,0.0,0.0,0.105796404,0.0,0.0,0.0,0.11111111,9,0.09531017980432487,0.21159281,0
c58109c0-5be3-4f37-846f-452e0387c14f,0.24387375,0.0,0.0,0.0,0.24387375,0.0,0.0,0.0,0.5,0,0.6931471805599453,0.4877475,4
c58109c0-5be3-4f37-846f-452e0387c14f,0.23772271,0.0,0.0,0.0,0.23772271,0.0,0.0,0.0,0.5,1,0.4054651081081644,0.47544542,0
c58109c0-5be3-4f37-846f-452e0387c14f,0.1914972,0.0,0.0,0.0,0.1914972,0.0,0.0,0.0,0.5,2,0.2876820724517809,0.3829944,0
c58109c0-5be3-4f37-846f-452e0387c14f,0.17919235,0.0,0.0,0.0,0.17919235,0.0,0.0,0.0,0.5,3,0.22314355131420976,0.3583847,0
c58109c0-5be3-4f37-846f-452e0387c14f,0.16796672,0.0,0.0,0.0,0.16796672,0.0,0.0,0.0,0.5,4,0.18232155679395462,0.33593345,0
2cbe039c-b0a6-4e2c-8f7f-11c604b346cd,0.44615597,0.20747003,0.03950331,0.20747003,0.44615597,0.20747003,0.03950331,0.20747003,0.75,0,0.6931471805599453,0.89231193,4
2cbe039c-b0a6-4e2c-8f7f-11c604b346cd,0.24387375,0.0,0.0,0.0,0.24387375,0.0,0.0,0.0,0.25,1,0.4054651081081644,0.4877475,0
2cbe039c-b0a6-4e2c-8f7f-11c604b346cd,0.23772271,0.0,0.0,0.0,0.23772271,0.0,0.0,0.0,0.25,2,0.2876820724517809,0.47544542,0
2cbe039c-b0a6-4e2c-8f7f-11c604b346cd,0.08873733,0.0,0.0,0.0,0.08873733,0.0,0.0,0.0,0.25,3,0.22314355131420976,0.17747466,0
2cbe039c-b0a6-4e2c-8f7f-11c604b346cd,0.042478822,0.0,0.0,0.0,0.042478822,0.0,0.0,0.0,0.25,4,0.18232155679395462,0.084957644,0
2cbe039c-b0a6-4e2c-8f7f-11c604b346cd,0.032565787,0.0,0.0,0.0,0.032565787,0.0,0.0,0.0,0.25,5,0.1541506798272583,0.065131575,0
2cbe039c-b0a6-4e2c-8f7f-11c604b346cd,0.032565787,0.0,0.0,0.0,0.032565787,0.0,0.0,0.0,0.25,6,0.13353139262452263,0.065131575,0
2cbe039c-b0a6-4e2c-8f7f-11c604b346cd,0.02970454,0.0,0.0,0.0,0.02970454,0.0,0.0,0.0,0.25,7,0.11778303565638346,0.05940908,0
2cbe039c-b0a6-4e2c-8f7f-11c604b346cd,0.02970454,0.0,0.0,0.0,0.02970454,0.0,0.0,0.0,0.25,8,0.1053605156578263,0.05940908,0
2cbe039c-b0a6-4e2c-8f7f-11c604b346cd,0.02727797,0.0,0.0,0.0,0.02727797,0.0,0.0,0.0,0.25,9,0.09531017980432487,0.05455594,0
770e15d2-299f-46da-aa62-e65eefc9daaf,0.34244892,0.0,0.0,0.0,0.34244892,0.0,0.0,0.0,0.33333334,0,0.6931471805599453,0.68489784,0
770e15d2-299f-46da-aa62-e65eefc9daaf,0.14766973,0.0,0.0,0.0,0.14766973,0.0,0.0,0.0,0.33333334,1,0.4054651081081644,0.29533947,4
770e15d2-299f-46da-aa62-e65eefc9daaf,0.123173065,0.0,0.0,0.0,0.123173065,0.0,0.0,0.0,0.33333334,2,0.2876820724517809,0.24634613,0
770e15d2-299f-46da-aa62-e65eefc9daaf,0.079469554,0.0,0.0,0.0,0.079469554,0.0,0.0,0.0,0.33333334,3,0.22314355131420976,0.15893911,0
770e15d2-299f-46da-aa62-e65eefc9daaf,0.079469554,0.0,0.0,0.0,0.079469554,0.0,0.0,0.0,0.33333334,4,0.18232155679395462,0.15893911,0
770e15d2-299f-46da-aa62-e65eefc9daaf,0.079469554,0.0,0.0,0.0,0.079469554,0.0,0.0,0.0,0.33333334,5,0.1541506798272583,0.15893911,0
770e15d2-299f-46da-aa62-e65eefc9daaf,0.079469554,0.0,0.0,0.0,0.079469554,0.0,0.0,0.0,0.33333334,6,0.13353139262452263,0.15893911,0
770e15d2-299f-46da-aa62-e65eefc9daaf,0.07331851,0.0,0.0,0.0,0.07331851,0.0,0.0,0.0,0.33333334,7,0.11778303565638346,0.14663702,0
770e15d2-299f-46da-aa62-e65eefc9daaf,0.07331851,0.0,0.0,0.0,0.07331851,0.0,0.0,0.0,0.33333334,8,0.1053605156578263,0.14663702,0
8092ecc0-77fe-4e2d-b336-14631d84c142,0.28545463,0.070340104,0.0,0.070340104,0.28545463,0.070340104,0.0,0.070340104,0.6666667,0,0.6931471805599453,0.57090926,0
8092ecc0-77fe-4e2d-b336-14631d84c142,0.247601,0.0,0.0,0.0,0.247601,0.0,0.0,0.0,0.33333334,1,0.4054651081081644,0.495202,4
8092ecc0-77fe-4e2d-b336-14631d84c142,0.08873733,0.0,0.0,0.0,0.08873733,0.0,0.0,0.0,0.33333334,2,0.2876820724517809,0.17747466,0
8092ecc0-77fe-4e2d-b336-14631d84c142,0.042478822,0.0,0.0,0.0,0.042478822,0.0,0.0,0.0,0.33333334,3,0.22314355131420976,0.084957644,0
8092ecc0-77fe-4e2d-b336-14631d84c142,0.032565787,0.0,0.0,0.0,0.032565787,0.0,0.0,0.0,0.33333334,4,0.18232155679395462,0.065131575,0
8092ecc0-77fe-4e2d-b336-14631d84c142,0.02970454,0.0,0.0,0.0,0.02970454,0.0,0.0,0.0,0.33333334,5,0.1541506798272583,0.05940908,0
8092ecc0-77fe-4e2d-b336-14631d84c142,0.02970454,0.0,0.0,0.0,0.02970454,0.0,0.0,0.0,0.33333334,6,0.13353139262452263,0.05940908,0
8092ecc0-77fe-4e2d-b336-14631d84c142,0.02727797,0.0,0.0,0.0,0.02727797,0.0,0.0,0.0,0.33333334,7,0.11778303565638346,0.05455594,0
8092ecc0-77fe-4e2d-b336-14631d84c142,0.023550723,0.0,0.0,0.0,0.023550723,0.0,0.0,0.0,0.33333334,8,0.1053605156578263,0.047101445,0
8092ecc0-77fe-4e2d-b336-14631d84c142,0.017399678,0.0,0.0,0.0,0.017399678,0.0,0.0,0.0,0.33333334,9,0.09531017980432487,0.034799356,0
7e070a2d-b5b1-4f75-b764-c27d9892fb38,0.81146663,0.52160925,0.23504055,0.52160925,0.81146663,0.52160925,0.23504055,0.52160925,0.6666667,0,0.6931471805599453,1.6229333,4
7e070a2d-b5b1-4f75-b764-c27d9892fb38,0.34244892,0.0,0.0,0.0,0.34244892,0.0,0.0,0.0,0.33333334,1,0.4054651081081644,0.68489784,0
7e070a2d-b5b1-4f75-b764-c27d9892fb38,0.17157523,0.016391626,0.0,0.016391626,0.17157523,0.016391626,0.0,0.016391626,0.33333334,2,0.2876820724517809,0.34315047,0
7e070a2d-b5b1-4f75-b764-c27d9892fb38,0.123173065,0.0,0.0,0.0,0.123173065,0.0,0.0,0.0,0.16666667,3,0.22314355131420976,0.24634613,0
7e070a2d-b5b1-4f75-b764-c27d9892fb38,0.10844964,0.027617248,0.0,0.039239857,0.10844964,0.027617248,0.0,0.039239857,0.33333334,4,0.18232155679395462,0.21689928,0
7e070a2d-b5b1-4f75-b764-c27d9892fb38,0.09343328,0.0,0.0,0.0,0.09343328,0.0,0.0,0.0,0.33333334,5,0.1541506798272583,0.18686657,0
7e070a2d-b5b1-4f75-b764-c27d9892fb38,0.0811312,0.0,0.0,0.0,0.0811312,0.0,0.0,0.0,0.33333334,6,0.13353139262452263,0.1622624,0
7e070a2d-b5b1-4f75-b764-c27d9892fb38,0.079469554,0.0,0.0,0.0,0.079469554,0.0,0.0,0.0,0.16666667,7,0.11778303565638346,0.15893911,0
7e070a2d-b5b1-4f75-b764-c27d9892fb38,0.06209289,0.016391626,0.0,0.016391626,0.06209289,0.016391626,0.0,0.016391626,0.33333334,8,0.1053605156578263,0.12418578,0
7e070a2d-b5b1-4f75-b764-c27d9892fb38,0.035131123,0.0,0.0,0.0,0.035131123,0.0,0.0,0.0,0.16666667,9,0.09531017980432487,0.070262246,0
0e0393d0-1ec5-47af-a015-de36d1aeadb6,0.44724727,0.0,0.0,0.0,0.44724727,0.0,0.0,0.0,0.4,0,0.6931471805599453,0.89449453,0
0e0393d0-1ec5-47af-a015-de36d1aeadb6,0.29621437,0.0,0.0,0.0069468264,0.29621437,0.0,0.0,0.0069468264,0.4,1,0.4054651081081644,0.59242874,0
0e0393d0-1ec5-47af-a015-de36d1aeadb6,0.27376312,0.0,0.0,0.0,0.27376312,0.0,0.0,0.0,0.4,2,0.2876820724517809,0.54752624,0
0e0393d0-1ec5-47af-a015-de36d1aeadb6,0.247601,0.0,0.0,0.0,0.247601,0.0,0.0,0.0,0.2,3,0.22314355131420976,0.495202,4
0e0393d0-1ec5-47af-a015-de36d1aeadb6,0.1914972,0.0,0.0,0.0,0.1914972,0.0,0.0,0.0,0.2,4,0.18232155679395462,0.3829944,0
0e0393d0-1ec5-47af-a015-de36d1aeadb6,0.17919235,0.0,0.0,0.0,0.17919235,0.0,0.0,0.0,0.2,5,0.1541506798272583,0.3583847,0
0e0393d0-1ec5-47af-a015-de36d1aeadb6,0.16796672,0.0,0.0,0.0,0.16796672,0.0,0.0,0.0,0.2,6,0.13353139262452263,0.33593345,0
0e0393d0-1ec5-47af-a015-de36d1aeadb6,0.123173065,0.0,0.0,0.0,0.123173065,0.0,0.0,0.0,0.2,7,0.11778303565638346,0.24634613,0
0e0393d0-1ec5-47af-a015-de36d1aeadb6,0.11702202,0.0,0.0,0.0,0.11702202,0.0,0.0,0.0,0.2,8,0.1053605156578263,0.23404405,0
0e0393d0-1ec5-47af-a015-de36d1aeadb6,0.105796404,0.0,0.0,0.0,0.105796404,0.0,0.0,0.0,0.2,9,0.09531017980432487,0.21159281,0
52c4ccf1-b825-4545-92bd-e552f0b38e91,0.33098483,0.22306037,0.0077697095,0.22306037,0.33098483,0.22306037,0.0077697095,0.22306037,0.75,0,0.6931471805599453,0.66196966,4
52c4ccf1-b825-4545-92bd-e552f0b38e91,0.247601,0.0,0.0,0.0,0.247601,0.0,0.0,0.0,0.25,1,0.4054651081081644,0.495202,0
52c4ccf1-b825-4545-92bd-e552f0b38e91,0.08873733,0.0,0.0,0.0,0.08873733,0.0,0.0,0.0,0.25,2,0.2876820724517809,0.17747466,0
52c4ccf1-b825-4545-92bd-e552f0b38e91,0.07350872,0.0,0.0,0.0,0.07350872,0.0,0.0,0.0,0.5,3,0.22314355131420976,0.14701743,0
52c4ccf1-b825-4545-92bd-e552f0b38e91,0.06733466,0.0,0.0,0.0,0.06733466,0.0,0.0,0.0,0.25,4,0.18232155679395462,0.13466932,0
52c4ccf1-b825-4545-92bd-e552f0b38e91,0.06161732,0.0,0.0,0.0,0.06161732,0.0,0.0,0.0,0.5,5,0.1541506798272583,0.12323464,0
52c4ccf1-b825-4545-92bd-e552f0b38e91,0.047763795,0.0,0.0,0.0,0.047763795,0.0,0.0,0.0,0.5,6,0.13353139262452263,0.09552759,0
52c4ccf1-b825-4545-92bd-e552f0b38e91,0.03651516,0.0,0.0,0.0,0.03651516,0.0,0.0,0.0,0.25,7,0.11778303565638346,0.07303032,0
52c4ccf1-b825-4545-92bd-e552f0b38e91,0.03651516,0.0,0.0,0.0,0.03651516,0.0,0.0,0.0,0.25,8,0.1053605156578263,0.07303032,0
52c4ccf1-b825-4545-92bd-e552f0b38e91,0.03651516,0.0,0.0,0.0,0.03651516,0.0,0.0,0.0,0.25,9,0.09531017980432487,0.07303032,0
b1510614-b600-4498-b04b-129a918e89f4,0.39314306,0.20826526,0.0,0.20826526,0.39314306,0.20826526,0.0,0.20826526,0.5,0,0.6931471805599453,0.7862861,4
b1510614-b600-4498-b04b-129a918e89f4,0.34244892,0.0,0.0,0.0,0.34244892,0.0,0.0,0.0,0.5,1,0.4054651081081644,0.68489784,0
b1510614-b600-4498-b04b-129a918e89f4,0.123173065,0.0,0.0,0.0,0.123173065,0.0,0.0,0.0,0.25,2,0.2876820724517809,0.24634613,0
b1510614-b600-4498-b04b-129a918e89f4,0.08873733,0.0,0.0,0.0,0.08873733,0.0,0.0,0.0,0.25,3,0.22314355131420976,0.17747466,0
b1510614-b600-4498-b04b-129a918e89f4,0.042478822,0.0,0.0,0.0,0.042478822,0.0,0.0,0.0,0.25,4,0.18232155679395462,0.084957644,0
b1510614-b600-4498-b04b-129a918e89f4,0.032565787,0.0,0.0,0.0,0.032565787,0.0,0.0,0.0,0.25,5,0.1541506798272583,0.065131575,0
b1510614-b600-4498-b04b-129a918e89f4,0.02970454,0.0,0.0,0.0,0.02970454,0.0,0.0,0.0,0.25,6,0.13353139262452263,0.05940908,0
b1510614-b600-4498-b04b-129a918e89f4,0.02970454,0.0,0.0,0.0,0.02970454,0.0,0.0,0.0,0.25,7,0.11778303565638346,0.05940908,0
b1510614-b600-4498-b04b-129a918e89f4,0.02727797,0.0,0.0,0.0,0.02727797,0.0,0.0,0.0,0.25,8,0.1053605156578263,0.05455594,0
b1510614-b600-4498-b04b-129a918e89f4,0.023550723,0.0,0.0,0.0,0.023550723,0.0,0.0,0.0,0.25,9,0.09531017980432487,0.047101445,0
f55704f8-2f2b-4b56-a781-e4a8359ebfbe,1.2464978,1.076249,0.5392536,1.076249,1.2464978,1.076249,0.5392536,1.076249,0.75,0,0.6931471805599453,2.4929955,4
f55704f8-2f2b-4b56-a781-e4a8359ebfbe,0.3849517,0.0,0.0,0.0069468264,0.3849517,0.0,0.0,0.0069468264,0.375,1,0.4054651081081644,0.7699034,0
f55704f8-2f2b-4b56-a781-e4a8359ebfbe,0.27993718,0.0,0.0,0.0,0.27993718,0.0,0.0,0.0,0.375,2,0.2876820724517809,0.55987436,0
f55704f8-2f2b-4b56-a781-e4a8359ebfbe,0.247601,0.0,0.0,0.0,0.247601,0.0,0.0,0.0,0.125,3,0.22314355131420976,0.495202,0
f55704f8-2f2b-4b56-a781-e4a8359ebfbe,0.22120175,0.067781515,0.0,0.067781515,0.22120175,0.067781515,0.0,0.067781515,0.25,4,0.18232155679395462,0.4424035,0
f55704f8-2f2b-4b56-a781-e4a8359ebfbe,0.19659203,0.0,0.0,0.0,0.19659203,0.0,0.0,0.0,0.25,5,0.1541506798272583,0.39318407,0
f55704f8-2f2b-4b56-a781-e4a8359ebfbe,0.18710522,0.0,0.0,0.0,0.18710522,0.0,0.0,0.0,0.25,6,0.13353139262452263,0.37421045,0
f55704f8-2f2b-4b56-a781-e4a8359ebfbe,0.17313106,0.0,0.0,0.0,0.17313106,0.0,0.0,0.0,0.25,7,0.11778303565638346,0.34626213,0
f55704f8-2f2b-4b56-a781-e4a8359ebfbe,0.16478582,0.0,0.0,0.0,0.16478582,0.0,0.0,0.0,0.375,8,0.1053605156578263,0.32957163,0
f55704f8-2f2b-4b56-a781-e4a8359ebfbe,0.123173065,0.0,0.0,0.0,0.123173065,0.0,0.0,0.0,0.125,9,0.09531017980432487,0.24634613,0
33bd4c07-a6c7-47f0-ae19-e926c79b90cc,0.7369798,0.15067583,0.056033198,0.15067583,0.7369798,0.15067583,0.056033198,0.15067583,0.71428573,0,0.6931471805599453,1.4739596,3
