question_id,f0,f1,f2,f3,f4,f5,f6,f7,f8,r1,r2,s,ground_truth
3441cfa8-21a8-4c2c-9d98-16b0babd53cf,0.47412622,0.0,0.0,0.0068802973,0.47412622,0.0,0.0,0.0068802973,0.71428573,2,0.2876820724517809,0.94825244,0
3441cfa8-21a8-4c2c-9d98-16b0babd53cf,0.2057616,0.0,0.0,0.0,0.2057616,0.0,0.0,0.0,0.14285715,3,0.22314355131420976,0.4115232,0
3441cfa8-21a8-4c2c-9d98-16b0babd53cf,0.14270431,0.0,0.0,0.0,0.14270431,0.0,0.0,0.0,0.5714286,4,0.18232155679395462,0.28540862,0
3441cfa8-21a8-4c2c-9d98-16b0babd53cf,0.11389951,0.0,0.0,0.0,0.11389951,0.0,0.0,0.0,0.14285715,5,0.1541506798272583,0.22779901,0
3441cfa8-21a8-4c2c-9d98-16b0babd53cf,0.06963203,0.0,0.0034164393,0.0,0.06963203,0.0,0.0034164393,0.0,0.42857146,6,0.13353139262452263,0.13926406,0
3441cfa8-21a8-4c2c-9d98-16b0babd53cf,0.06342506,0.00566501,0.0,0.00566501,0.06342506,0.00566501,0.0,0.00566501,0.42857146,7,0.11778303565638346,0.12685011,0
3441cfa8-21a8-4c2c-9d98-16b0babd53cf,0.058558483,0.0,0.0,0.0,0.058558483,0.0,0.0,0.0,0.2857143,8,0.1053605156578263,0.117116965,0
3441cfa8-21a8-4c2c-9d98-16b0babd53cf,0.053913374,0.0,0.0,0.0,0.053913374,0.0,0.0,0.0,0.2857143,9,0.09531017980432487,0.10782675,0
12d2f784-e331-48f4-8385-db8181e5eb1e,1.7651323,1.003633,0.45405632,1.003633,1.7651323,1.003633,0.45405632,1.003633,0.75,0,0.6931471805599453,3.5302646,3
12d2f784-e331-48f4-8385-db8181e5eb1e,0.15798089,0.0,0.0,0.0,0.15798089,0.0,0.0,0.0,0.125,1,0.4054651081081644,0.31596178,0
12d2f784-e331-48f4-8385-db8181e5eb1e,0.15449335,0.0,0.0,0.0,0.15449335,0.0,0.0,0.0,0.375,2,0.2876820724517809,0.3089867,0
12d2f784-e331-48f4-8385-db8181e5eb1e,0.14912024,0.0,0.0,0.0,0.14912024,0.0,0.0,0.0,0.25,3,0.22314355131420976,0.29824048,0
12d2f784-e331-48f4-8385-db8181e5eb1e,0.122263774,0.0,0.0,0.0,0.122263774,0.0,0.0,0.0,0.25,4,0.18232155679395462,0.24452755,0
12d2f784-e331-48f4-8385-db8181e5eb1e,0.0952659,0.0,0.0,0.0,0.0952659,0.0,0.0,0.0,0.125,5,0.1541506798272583,0.1905318,0
12d2f784-e331-48f4-8385-db8181e5eb1e,0.06667259,0.0,0.0,0.0,0.06667259,0.0,0.0,0.0,0.25,6,0.13353139262452263,0.13334519,0
12d2f784-e331-48f4-8385-db8181e5eb1e,0.0609501,0.0,0.0,0.0,0.0609501,0.0,0.0,0.0,0.25,7,0.11778303565638346,0.1219002,0
12d2f784-e331-48f4-8385-db8181e5eb1e,0.048642464,0.0,0.0,0.0,0.048642464,0.0,0.0,0.0,0.25,8,0.1053605156578263,0.09728493,0
12d2f784-e331-48f4-8385-db8181e5eb1e,0.03634038,0.0,0.0,0.0,0.03634038,0.0,0.0,0.0,0.25,9,0.09531017980432487,0.07268076,0
93755b0d-2d1e-410d-a503-4d7436d17bcc,1.7064257,0.9309422,0.45115578,0.9309422,1.7064257,0.9309422,0.45115578,0.9309422,0.75,0,0.6931471805599453,3.4128513,3
93755b0d-2d1e-410d-a503-4d7436d17bcc,0.44723797,0.0,0.0,0.0,0.44723797,0.0,0.0,0.0,0.375,1,0.4054651081081644,0.89447594,0
93755b0d-2d1e-410d-a503-4d7436d17bcc,0.3656768,0.0,0.0,0.0,0.3656768,0.0,0.0,0.0,0.125,2,0.2876820724517809,0.7313536,0
93755b0d-2d1e-410d-a503-4d7436d17bcc,0.2313685,0.0,0.0,0.0,0.2313685,0.0,0.0,0.0,0.125,3,0.22314355131420976,0.462737,0
93755b0d-2d1e-410d-a503-4d7436d17bcc,0.14060421,0.0,0.0,0.0,0.14060421,0.0,0.0,0.0,0.125,4,0.18232155679395462,0.28120843,0
93755b0d-2d1e-410d-a503-4d7436d17bcc,0.14060421,0.0,0.0,0.0,0.14060421,0.0,0.0,0.0,0.125,5,0.1541506798272583,0.28120843,0
93755b0d-2d1e-410d-a503-4d7436d17bcc,0.14060421,0.0,0.0,0.0,0.14060421,0.0,0.0,0.0,0.125,6,0.13353139262452263,0.28120843,0
93755b0d-2d1e-410d-a503-4d7436d17bcc,0.12512513,0.0,0.0,0.0,0.12512513,0.0,0.0,0.0,0.125,7,0.11778303565638346,0.25025025,0
93755b0d-2d1e-410d-a503-4d7436d17bcc,0.12512513,0.0,0.0,0.0,0.12512513,0.0,0.0,0.0,0.125,8,0.1053605156578263,0.25025025,0
9059a5ea-44a6-4aa7-9091-12943e3a3875,1.7651323,1.003633,0.45405632,1.003633,1.7651323,1.003633,0.45405632,1.003633,0.75,0,0.6931471805599453,3.5302646,3
9059a5ea-44a6-4aa7-9091-12943e3a3875,0.4338736,0.0,0.0,0.0,0.4338736,0.0,0.0,0.0,0.375,1,0.4054651081081644,0.8677472,0
9059a5ea-44a6-4aa7-9091-12943e3a3875,0.31572062,0.0,0.0,0.008648378,0.31572062,0.0,0.0,0.008648378,0.25,2,0.2876820724517809,0.63144124,0
9059a5ea-44a6-4aa7-9091-12943e3a3875,0.25987682,0.0,0.0,0.0,0.25987682,0.0,0.0,0.0,0.375,3,0.22314355131420976,0.51975363,0
9059a5ea-44a6-4aa7-9091-12943e3a3875,0.2057616,0.0,0.0,0.0,0.2057616,0.0,0.0,0.0,0.125,4,0.18232155679395462,0.4115232,0
9059a5ea-44a6-4aa7-9091-12943e3a3875,0.15798089,0.0,0.0,0.0,0.15798089,0.0,0.0,0.0,0.125,5,0.1541506798272583,0.31596178,0
9059a5ea-44a6-4aa7-9091-12943e3a3875,0.13127618,0.0,0.0,0.0,0.13127618,0.0,0.0,0.0,0.125,6,0.13353139262452263,0.26255235,0
9059a5ea-44a6-4aa7-9091-12943e3a3875,0.11389951,0.0,0.0,0.0,0.11389951,0.0,0.0,0.0,0.125,7,0.11778303565638346,0.22779901,0
9059a5ea-44a6-4aa7-9091-12943e3a3875,0.0752728,0.0,0.0,0.0,0.0752728,0.0,0.0,0.0,0.125,8,0.1053605156578263,0.1505456,0
9059a5ea-44a6-4aa7-9091-12943e3a3875,0.03176484,0.0,0.0,0.0,0.03176484,0.0,0.0,0.0,0.125,9,0.09531017980432487,0.06352968,0
814f5895-48e9-447a-a713-99b5ef1e3d2b,0.8208605,0.4212014,0.23404536,0.44510388,0.8208605,0.4212014,0.23404536,0.44510388,0.7777778,0,0.6931471805599453,1.641721,4
814f5895-48e9-447a-a713-99b5ef1e3d2b,0.67225415,0.07401564,0.01810592,0.07585343,0.67225415,0.07401564,0.01810592,0.07585343,0.44444445,1,0.4054651081081644,1.3445083,0
814f5895-48e9-447a-a713-99b5ef1e3d2b,0.282617,0.0,0.0,0.023253933,0.282617,0.0,0.0,0.023253933,0.33333334,2,0.2876820724517809,0.565234,0
814f5895-48e9-447a-a713-99b5ef1e3d2b,0.26859364,0.0,0.0,0.0,0.26859364,0.0,0.0,0.0,0.6666667,3,0.22314355131420976,0.5371873,0
814f5895-48e9-447a-a713-99b5ef1e3d2b,0.26632085,0.0,0.00566501,0.0,0.26632085,0.0,0.00566501,0.0,0.44444445,4,0.18232155679395462,0.5326417,0
814f5895-48e9-447a-a713-99b5ef1e3d2b,0.17283192,0.0,0.0,0.0,0.17283192,0.0,0.0,0.0,0.44444445,5,0.1541506798272583,0.34566385,0
814f5895-48e9-447a-a713-99b5ef1e3d2b,0.16056174,0.0,0.0,0.0,0.16056174,0.0,0.0,0.0,0.33333334,6,0.13353139262452263,0.32112348,0
814f5895-48e9-447a-a713-99b5ef1e3d2b,0.1501123,0.0,9.0962386E-4,0.0,0.1501123,0.0,9.0962386E-4,0.0,0.33333334,7,0.11778303565638346,0.3002246,0
814f5895-48e9-447a-a713-99b5ef1e3d2b,0.10917952,0.0,0.0,0.0,0.10917952,0.0,0.0,0.0,0.22222222,8,0.1053605156578263,0.21835904,0
814f5895-48e9-447a-a713-99b5ef1e3d2b,0.100832775,0.0,0.0,0.0,0.100832775,0.0,0.0,0.0,0.22222222,9,0.09531017980432487,0.20166555,0
b35832b5-71f8-4ba7-9575-1ddd1f5dce12,1.275939,0.72117823,0.20743178,0.7317253,1.275939,0.72117823,0.20743178,0.7317253,0.7777778,0,0.6931471805599453,2.551878,4
b35832b5-71f8-4ba7-9575-1ddd1f5dce12,0.89877236,0.092882454,0.023581842,0.14156687,0.89877236,0.092882454,0.023581842,0.14156687,0.5555556,1,0.4054651081081644,1.7975447,0
b35832b5-71f8-4ba7-9575-1ddd1f5dce12,0.5207449,0.0,0.0,0.023253933,0.5207449,0.0,0.0,0.023253933,0.33333334,2,0.2876820724517809,1.0414898,0
b35832b5-71f8-4ba7-9575-1ddd1f5dce12,0.3656768,0.0,0.0,0.0,0.3656768,0.0,0.0,0.0,0.11111111,3,0.22314355131420976,0.7313536,0
b35832b5-71f8-4ba7-9575-1ddd1f5dce12,0.33738902,0.0,0.0,0.0,0.33738902,0.0,0.0,0.0,0.22222222,4,0.18232155679395462,0.67477804,0
b35832b5-71f8-4ba7-9575-1ddd1f5dce12,0.20890422,0.0,0.0,0.0,0.20890422,0.0,0.0,0.0,0.22222222,5,0.1541506798272583,0.41780844,0
b35832b5-71f8-4ba7-9575-1ddd1f5dce12,0.13127618,0.0,0.0,0.0,0.13127618,0.0,0.0,0.0,0.11111111,6,0.13353139262452263,0.26255235,0
b35832b5-71f8-4ba7-9575-1ddd1f5dce12,0.12512513,0.0,0.0,0.0,0.12512513,0.0,0.0,0.0,0.11111111,7,0.11778303565638346,0.25025025,0
b35832b5-71f8-4ba7-9575-1ddd1f5dce12,0.12512513,0.0,0.0,0.0,0.12512513,0.0,0.0,0.0,0.11111111,8,0.1053605156578263,0.25025025,0
b35832b5-71f8-4ba7-9575-1ddd1f5dce12,0.11389951,0.0,0.0,0.0,0.11389951,0.0,0.0,0.0,0.11111111,9,0.09531017980432487,0.22779901,0
4d887560-0e5d-415b-8782-3be921e27d7e,0.25204152,0.0,0.0,0.0,0.25204152,0.0,0.0,0.0,0.5,0,0.6931471805599453,0.50408304,4
4d887560-0e5d-415b-8782-3be921e27d7e,0.25204152,0.0,0.0,0.0,0.25204152,0.0,0.0,0.0,0.5,1,0.4054651081081644,0.50408304,0
4d887560-0e5d-415b-8782-3be921e27d7e,0.20047379,0.0,0.0,0.0,0.20047379,0.0,0.0,0.0,0.5,2,0.2876820724517809,0.40094757,0
4d887560-0e5d-415b-8782-3be921e27d7e,0.1905955,0.0,0.0,0.0,0.1905955,0.0,0.0,0.0,0.5,3,0.22314355131420976,0.381191,0
4d887560-0e5d-415b-8782-3be921e27d7e,0.17936987,0.0,0.0,0.0,0.17936987,0.0,0.0,0.0,0.5,4,0.18232155679395462,0.35873973,0
69a040ec-b05e-4cbd-9ab6-f2d1c7b57b68,0.4758391,0.22321059,0.04384072,0.22321059,0.4758391,0.22321059,0.04384072,0.22321059,0.75,0,0.6931471805599453,0.9516782,4
69a040ec-b05e-4cbd-9ab6-f2d1c7b57b68,0.25204152,0.0,0.0,0.0,0.25204152,0.0,0.0,0.0,0.25,1,0.4054651081081644,0.50408304,0
69a040ec-b05e-4cbd-9ab6-f2d1c7b57b68,0.25204152,0.0,0.0,0.0,0.25204152,0.0,0.0,0.0,0.25,2,0.2876820724517809,0.50408304,0
69a040ec-b05e-4cbd-9ab6-f2d1c7b57b68,0.0952659,0.0,0.0,0.0,0.0952659,0.0,0.0,0.0,0.25,3,0.22314355131420976,0.1905318,0
69a040ec-b05e-4cbd-9ab6-f2d1c7b57b68,0.046990972,0.0,0.0,0.0,0.046990972,0.0,0.0,0.0,0.25,4,0.18232155679395462,0.093981944,0
69a040ec-b05e-4cbd-9ab6-f2d1c7b57b68,0.03490776,0.0,0.0,0.0,0.03490776,0.0,0.0,0.0,0.25,5,0.1541506798272583,0.06981552,0
69a040ec-b05e-4cbd-9ab6-f2d1c7b57b68,0.03490776,0.0,0.0,0.0,0.03490776,0.0,0.0,0.0,0.25,6,0.13353139262452263,0.06981552,0
69a040ec-b05e-4cbd-9ab6-f2d1c7b57b68,0.032046508,0.0,0.0,0.0,0.032046508,0.0,0.0,0.0,0.25,7,0.11778303565638346,0.064093016,0
69a040ec-b05e-4cbd-9ab6-f2d1c7b57b68,0.02961994,0.0,0.0,0.0,0.02961994,0.0,0.0,0.0,0.25,8,0.1053605156578263,0.05923988,0
69a040ec-b05e-4cbd-9ab6-f2d1c7b57b68,0.025892692,0.0,0.0,0.0,0.025892692,0.0,0.0,0.0,0.25,9,0.09531017980432487,0.051785383,0
d414eff8-079a-4952-b941-b5bc1dcd935b,0.3656768,0.0,0.0,0.0,0.3656768,0.0,0.0,0.0,0.33333334,0,0.6931471805599453,0.7313536,0
d414eff8-079a-4952-b941-b5bc1dcd935b,0.15801916,0.0,0.0,0.0,0.15801916,0.0,0.0,0.0,0.33333334,1,0.4054651081081644,0.3160383,4
d414eff8-079a-4952-b941-b5bc1dcd935b,0.12512513,0.0,0.0,0.0,0.12512513,0.0,0.0,0.0,0.33333334,2,0.2876820724517809,0.25025025,0
d414eff8-079a-4952-b941-b5bc1dcd935b,0.08511977,0.0,0.0,0.0,0.08511977,0.0,0.0,0.0,0.33333334,3,0.22314355131420976,0.17023954,0
d414eff8-079a-4952-b941-b5bc1dcd935b,0.08511977,0.0,0.0,0.0,0.08511977,0.0,0.0,0.0,0.33333334,4,0.18232155679395462,0.17023954,0
d414eff8-079a-4952-b941-b5bc1dcd935b,0.08511977,0.0,0.0,0.0,0.08511977,0.0,0.0,0.0,0.33333334,5,0.1541506798272583,0.17023954,0
d414eff8-079a-4952-b941-b5bc1dcd935b,0.078968726,0.0,0.0,0.0,0.078968726,0.0,0.0,0.0,0.33333334,6,0.13353139262452263,0.15793745,0
d414eff8-079a-4952-b941-b5bc1dcd935b,0.078968726,0.0,0.0,0.0,0.078968726,0.0,0.0,0.0,0.33333334,7,0.11778303565638346,0.15793745,0
d414eff8-079a-4952-b941-b5bc1dcd935b,0.06774311,0.0,0.0,0.0,0.06774311,0.0,0.0,0.0,0.33333334,8,0.1053605156578263,0.13548622,0
a4312bd7-09c6-4483-8dab-0f1444c2e5ba,0.4109865,0.055066343,0.1259143,0.06371472,0.4109865,0.055066343,0.1259143,0.06371472,0.6,0,0.6931471805599453,0.821973,0
a4312bd7-09c6-4483-8dab-0f1444c2e5ba,0.3017854,0.0,0.0,0.0,0.3017854,0.0,0.0,0.0,0.6,1,0.4054651081081644,0.6035708,0
a4312bd7-09c6-4483-8dab-0f1444c2e5ba,0.24066935,0.0,0.120975785,0.0,0.24066935,0.0,0.120975785,0.0,0.4,2,0.2876820724517809,0.4813387,0
a4312bd7-09c6-4483-8dab-0f1444c2e5ba,0.23009372,0.0,0.06806679,0.0,0.23009372,0.0,0.06806679,0.0,0.4,3,0.22314355131420976,0.46018744,0
a4312bd7-09c6-4483-8dab-0f1444c2e5ba,0.21033713,0.0,0.0,0.0,0.21033713,0.0,0.0,0.0,0.4,4,0.18232155679395462,0.42067426,0
a4312bd7-09c6-4483-8dab-0f1444c2e5ba,0.17936987,0.0,0.0,0.0,0.17936987,0.0,0.0,0.0,0.2,5,0.1541506798272583,0.35873973,0
a4312bd7-09c6-4483-8dab-0f1444c2e5ba,0.16653518,0.0026879972,0.0,0.0026879972,0.16653518,0.0026879972,0.0,0.0026879972,0.4,6,0.13353139262452263,0.33307037,4
a4312bd7-09c6-4483-8dab-0f1444c2e5ba,0.13127618,0.0,0.0,0.0,0.13127618,0.0,0.0,0.0,0.2,7,0.11778303565638346,0.26255235,0
a4312bd7-09c6-4483-8dab-0f1444c2e5ba,0.122415535,0.04384072,0.0,0.04384072,0.122415535,0.04384072,0.0,0.04384072,0.4,8,0.1053605156578263,0.24483107,0
a4312bd7-09c6-4483-8dab-0f1444c2e5ba,0.11389951,0.0,0.0,0.0,0.11389951,0.0,0.0,0.0,0.2,9,0.09531017980432487,0.22779901,0
bb917f77-8127-47f6-8899-dc8abcb09376,0.30211538,0.075280346,0.0,0.075280346,0.30211538,0.075280346,0.0,0.075280346,0.6666667,0,0.6931471805599453,0.60423076,0
bb917f77-8127-47f6-8899-dc8abcb09376,0.2619198,0.0,0.0,0.0,0.2619198,0.0,0.0,0.0,0.33333334,1,0.4054651081081644,0.5238396,4
bb917f77-8127-47f6-8899-dc8abcb09376,0.0952659,0.0,0.0,0.0,0.0952659,0.0,0.0,0.0,0.33333334,2,0.2876820724517809,0.1905318,0
bb917f77-8127-47f6-8899-dc8abcb09376,0.046990972,0.0,0.0,0.0,0.046990972,0.0,0.0,0.0,0.33333334,3,0.22314355131420976,0.093981944,0
bb917f77-8127-47f6-8899-dc8abcb09376,0.03490776,0.0,0.0,0.0,0.03490776,0.0,0.0,0.0,0.33333334,4,0.18232155679395462,0.06981552,0
bb917f77-8127-47f6-8899-dc8abcb09376,0.032046508,0.0,0.0,0.0,0.032046508,0.0,0.0,0.0,0.33333334,5,0.1541506798272583,0.064093016,0
bb917f77-8127-47f6-8899-dc8abcb09376,0.02961994,0.0,0.0,0.0,0.02961994,0.0,0.0,0.0,0.33333334,6,0.13353139262452263,0.05923988,0
bb917f77-8127-47f6-8899-dc8abcb09376,0.025892692,0.0,0.0,0.0,0.025892692,0.0,0.0,0.0,0.33333334,7,0.11778303565638346,0.051785383,0
bb917f77-8127-47f6-8899-dc8abcb09376,0.019741647,0.0,0.0,0.0,0.019741647,0.0,0.0,0.0,0.33333334,8,0.1053605156578263,0.039483294,0
bb917f77-8127-47f6-8899-dc8abcb09376,0.019741647,0.0,0.0,0.0,0.019741647,0.0,0.0,0.0,0.33333334,9,0.09531017980432487,0.039483294,0
e38ebd77-97a2-48a0-935a-164bfdf430b6,0.8573479,0.5560311,0.25094506,0.5560311,0.8573479,0.5560311,0.25094506,0.5560311,0.6666667,0,0.6931471805599453,1.7146958,4
e38ebd77-97a2-48a0-935a-164bfdf430b6,0.3656768,0.0,0.0,0.0,0.3656768,0.0,0.0,0.0,0.33333334,1,0.4054651081081644,0.7313536,0
e38ebd77-97a2-48a0-935a-164bfdf430b6,0.16644219,0.009905485,0.0,0.009905485,0.16644219,0.009905485,0.0,0.009905485,0.33333334,2,0.2876820724517809,0.33288437,0
e38ebd77-97a2-48a0-935a-164bfdf430b6,0.12512513,0.0,0.0,0.0,0.12512513,0.0,0.0,0.0,0.16666667,3,0.22314355131420976,0.25025025,0
e38ebd77-97a2-48a0-935a-164bfdf430b6,0.10083842,0.0,0.0,0.0,0.10083842,0.0,0.0,0.0,0.33333334,4,0.18232155679395462,0.20167685,0
e38ebd77-97a2-48a0-935a-164bfdf430b6,0.09506093,0.01935288,0.0,0.0316717,0.09506093,0.01935288,0.0,0.0316717,0.33333334,5,0.1541506798272583,0.19012186,0
e38ebd77-97a2-48a0-935a-164bfdf430b6,0.08853634,0.0,0.0,0.0,0.08853634,0.0,0.0,0.0,0.33333334,6,0.13353139262452263,0.17707267,0
e38ebd77-97a2-48a0-935a-164bfdf430b6,0.08511977,0.0,0.0,0.0,0.08511977,0.0,0.0,0.0,0.16666667,7,0.11778303565638346,0.17023954,0
e38ebd77-97a2-48a0-935a-164bfdf430b6,0.06774311,0.01935288,0.0,0.01935288,0.06774311,0.01935288,0.0,0.01935288,0.33333334,8,0.1053605156578263,0.13548622,0
e38ebd77-97a2-48a0-935a-164bfdf430b6,0.027317822,0.0,0.0,0.0,0.027317822,0.0,0.0,0.0,0.16666667,9,0.09531017980432487,0.054635644,0
6f7e620a-6496-4caf-9afc-acec07c7ffad,0.47296923,0.0,0.0,0.0,0.47296923,0.0,0.0,0.0,0.4,0,0.6931471805599453,0.94593847,0
6f7e620a-6496-4caf-9afc-acec07c7ffad,0.31572062,0.0,0.0,0.008648378,0.31572062,0.0,0.0,0.008648378,0.4,1,0.4054651081081644,0.63144124,0
6f7e620a-6496-4caf-9afc-acec07c7ffad,0.29326937,0.0,0.0,0.0,0.29326937,0.0,0.0,0.0,0.4,2,0.2876820724517809,0.58653873,0
6f7e620a-6496-4caf-9afc-acec07c7ffad,0.2619198,0.0,0.0,0.0,0.2619198,0.0,0.0,0.0,0.2,3,0.22314355131420976,0.5238396,4
6f7e620a-6496-4caf-9afc-acec07c7ffad,0.20047379,0.0,0.0,0.0,0.20047379,0.0,0.0,0.0,0.2,4,0.18232155679395462,0.40094757,0
6f7e620a-6496-4caf-9afc-acec07c7ffad,0.1905955,0.0,0.0,0.0,0.1905955,0.0,0.0,0.0,0.2,5,0.1541506798272583,0.381191,0
6f7e620a-6496-4caf-9afc-acec07c7ffad,0.17936987,0.0,0.0,0.0,0.17936987,0.0,0.0,0.0,0.2,6,0.13353139262452263,0.35873973,0
6f7e620a-6496-4caf-9afc-acec07c7ffad,0.13127618,0.0,0.0,0.0,0.13127618,0.0,0.0,0.0,0.2,7,0.11778303565638346,0.26255235,0
6f7e620a-6496-4caf-9afc-acec07c7ffad,0.11389951,0.0,0.0,0.0,0.11389951,0.0,0.0,0.0,0.2,8,0.1053605156578263,0.22779901,0
6f7e620a-6496-4caf-9afc-acec07c7ffad,0.11389951,0.0,0.0,0.0,0.11389951,0.0,0.0,0.0,0.2,9,0.09531017980432487,0.22779901,0
b6aab227-7d3f-4ac8-9b1a-740aec28542e,0.35077217,0.23770785,0.008904617,0.23770785,0.35077217,0.23770785,0.008904617,0.23770785,0.75,0,0.6931471805599453,0.70154434,4
b6aab227-7d3f-4ac8-9b1a-740aec28542e,0.2619198,0.0,0.0,0.0,0.2619198,0.0,0.0,0.0,0.25,1,0.4054651081081644,0.5238396,0
b6aab227-7d3f-4ac8-9b1a-740aec28542e,0.0952659,0.0,0.0,0.0,0.0952659,0.0,0.0,0.0,0.25,2,0.2876820724517809,0.1905318,0
b6aab227-7d3f-4ac8-9b1a-740aec28542e,0.07328515,0.0,0.0,0.0,0.07328515,0.0,0.0,0.0,0.25,3,0.22314355131420976,0.1465703,0
b6aab227-7d3f-4ac8-9b1a-740aec28542e,0.06925604,0.0,0.0,0.0,0.06925604,0.0,0.0,0.0,0.5,4,0.18232155679395462,0.13851207,0
b6aab227-7d3f-4ac8-9b1a-740aec28542e,0.06383775,0.0,0.0,0.0,0.06383775,0.0,0.0,0.0,0.5,5,0.1541506798272583,0.1276755,0
b6aab227-7d3f-4ac8-9b1a-740aec28542e,0.039641727,0.0,0.0,0.0,0.039641727,0.0,0.0,0.0,0.25,6,0.13353139262452263,0.07928345,0
b6aab227-7d3f-4ac8-9b1a-740aec28542e,0.039641727,0.0,0.0,0.0,0.039641727,0.0,0.0,0.0,0.25,7,0.11778303565638346,0.07928345,0
b6aab227-7d3f-4ac8-9b1a-740aec28542e,0.039641727,0.0,0.0,0.0,0.039641727,0.0,0.0,0.0,0.25,8,0.1053605156578263,0.07928345,0
b6aab227-7d3f-4ac8-9b1a-740aec28542e,0.039641727,0.0,0.0,0.0,0.039641727,0.0,0.0,0.0,0.25,9,0.09531017980432487,0.07928345,0
28500c20-0ca9-48a2-aad7-0753bcbad8fd,0.41472307,0.22086214,0.0,0.22086214,0.41472307,0.22086214,0.0,0.22086214,0.5,0,0.6931471805599453,0.82944614,4
