question_id,f0,f1,f2,f3,f4,f5,f6,f7,f8,r1,r2,s,ground_truth
f48a9f18-93d4-4777-8e97-68af830931ea,0.052796487,0.0,0.0,0.0,0.052796487,0.0,0.0,0.0,0.2857143,9,0.09531017980432487,0.10559297,0
2a611a2a-ed5b-4d6a-acd5-6221419aab4c,1.6147165,0.8711161,0.41877592,0.8711161,1.6147165,0.8711161,0.41877592,0.8711161,0.75,0,0.6931471805599453,3.229433,3
2a611a2a-ed5b-4d6a-acd5-6221419aab4c,0.42018685,0.0,0.0,0.0,0.42018685,0.0,0.0,0.0,0.375,1,0.4054651081081644,0.8403737,0
2a611a2a-ed5b-4d6a-acd5-6221419aab4c,0.34244892,0.0,0.0,0.0,0.34244892,0.0,0.0,0.0,0.125,2,0.2876820724517809,0.68489784,0
2a611a2a-ed5b-4d6a-acd5-6221419aab4c,0.22649708,0.0,0.0,0.0,0.22649708,0.0,0.0,0.0,0.125,3,0.22314355131420976,0.45299417,0
2a611a2a-ed5b-4d6a-acd5-6221419aab4c,0.14235584,0.0,0.0,0.0,0.14235584,0.0,0.0,0.0,0.125,4,0.18232155679395462,0.2847117,0
2a611a2a-ed5b-4d6a-acd5-6221419aab4c,0.13113022,0.0,0.0,0.0,0.13113022,0.0,0.0,0.0,0.125,5,0.1541506798272583,0.26226044,0
2a611a2a-ed5b-4d6a-acd5-6221419aab4c,0.13113022,0.0,0.0,0.0,0.13113022,0.0,0.0,0.0,0.125,6,0.13353139262452263,0.26226044,0
2a611a2a-ed5b-4d6a-acd5-6221419aab4c,0.123173065,0.0,0.0,0.0,0.123173065,0.0,0.0,0.0,0.125,7,0.11778303565638346,0.24634613,0
2a611a2a-ed5b-4d6a-acd5-6221419aab4c,0.123173065,0.0,0.0,0.0,0.123173065,0.0,0.0,0.0,0.125,8,0.1053605156578263,0.24634613,0
4143c48e-02d1-4946-be8b-f2a443697a0f,1.6725551,0.94001544,0.42335525,0.94001544,1.6725551,0.94001544,0.42335525,0.94001544,0.75,0,0.6931471805599453,3.3451102,3
4143c48e-02d1-4946-be8b-f2a443697a0f,0.40489334,0.0,0.0,0.0,0.40489334,0.0,0.0,0.0,0.375,1,0.4054651081081644,0.8097867,0
4143c48e-02d1-4946-be8b-f2a443697a0f,0.29621437,0.0,0.0,0.0069468264,0.29621437,0.0,0.0,0.0069468264,0.25,2,0.2876820724517809,0.59242874,0
4143c48e-02d1-4946-be8b-f2a443697a0f,0.2738154,0.0,0.0,0.0,0.2738154,0.0,0.0,0.0,0.375,3,0.22314355131420976,0.5476308,0
4143c48e-02d1-4946-be8b-f2a443697a0f,0.19435845,0.0,0.0,0.0,0.19435845,0.0,0.0,0.0,0.125,4,0.18232155679395462,0.3887169,0
4143c48e-02d1-4946-be8b-f2a443697a0f,0.1485069,0.0,0.0,0.0,0.1485069,0.0,0.0,0.0,0.125,5,0.1541506798272583,0.2970138,0
4143c48e-02d1-4946-be8b-f2a443697a0f,0.123173065,0.0,0.0,0.0,0.123173065,0.0,0.0,0.0,0.125,6,0.13353139262452263,0.24634613,0
4143c48e-02d1-4946-be8b-f2a443697a0f,0.105796404,0.0,0.0,0.0,0.105796404,0.0,0.0,0.0,0.125,7,0.11778303565638346,0.21159281,0
4143c48e-02d1-4946-be8b-f2a443697a0f,0.06921507,0.0,0.0,0.0,0.06921507,0.0,0.0,0.0,0.125,8,0.1053605156578263,0.13843013,0
4143c48e-02d1-4946-be8b-f2a443697a0f,0.036757886,0.0,0.0,0.0,0.036757886,0.0,0.0,0.0,0.125,9,0.09531017980432487,0.07351577,0
71cfb474-99ed-4057-a663-ccd7105845e6,0.8165753,0.4418801,0.25548562,0.46446967,0.8165753,0.4418801,0.25548562,0.46446967,0.7777778,0,0.6931471805599453,1.6331506,4
71cfb474-99ed-4057-a663-ccd7105845e6,0.6306249,0.0665869,0.015857963,0.067119636,0.6306249,0.0665869,0.015857963,0.067119636,0.44444445,1,0.4054651081081644,1.2612498,0
71cfb474-99ed-4057-a663-ccd7105845e6,0.28906623,0.0,0.0,0.0,0.28906623,0.0,0.0,0.0,0.6666667,2,0.2876820724517809,0.57813245,0
71cfb474-99ed-4057-a663-ccd7105845e6,0.26440448,0.0,0.0,0.020219592,0.26440448,0.0,0.0,0.020219592,0.33333334,3,0.22314355131420976,0.52880895,0
71cfb474-99ed-4057-a663-ccd7105845e6,0.24235405,0.0,0.0034869548,0.0,0.24235405,0.0,0.0034869548,0.0,0.44444445,4,0.18232155679395462,0.4847081,0
71cfb474-99ed-4057-a663-ccd7105845e6,0.15768526,0.0,0.0,0.0,0.15768526,0.0,0.0,0.0,0.44444445,5,0.1541506798272583,0.31537053,0
71cfb474-99ed-4057-a663-ccd7105845e6,0.14800806,0.0,0.0,0.0,0.14800806,0.0,0.0,0.0,0.33333334,6,0.13353139262452263,0.29601613,0
71cfb474-99ed-4057-a663-ccd7105845e6,0.13923435,0.0,1.9454763E-5,0.0,0.13923435,0.0,1.9454763E-5,0.0,0.33333334,7,0.11778303565638346,0.2784687,0
71cfb474-99ed-4057-a663-ccd7105845e6,0.10064464,0.0,0.0,0.0,0.10064464,0.0,0.0,0.0,0.22222222,8,0.1053605156578263,0.20128928,0
71cfb474-99ed-4057-a663-ccd7105845e6,0.091429606,0.0,0.0,0.0,0.091429606,0.0,0.0,0.0,0.22222222,9,0.09531017980432487,0.18285921,0
fb8693f3-3c7a-,0.0,0.0034869548,0.054250743,0.0034869548,0.0,0.0034869548,0.42857146,8,0.1053605156578263,0.10850149,0
7fae5fd0-d6b8-4f06-b966-4606addb603e,0.052796487,0.0,0.0,0.0,0.052796487,0.0,0.0,0.0,0.2857143,9,0.09531017980432487,0.10559297,0
bd967f09-77e6-4390-b1be-ab5561e93363,1.6147165,0.8711161,0.41877592,0.8711161,1.6147165,0.8711161,0.41877592,0.8711161,0.75,0,0.6931471805599453,3.229433,3
bd967f09-77e6-4390-b1be-ab5561e93363,0.42018685,0.0,0.0,0.0,0.42018685,0.0,0.0,0.0,0.375,1,0.4054651081081644,0.8403737,0
bd967f09-77e6-4390-b1be-ab5561e93363,0.34244892,0.0,0.0,0.0,0.34244892,0.0,0.0,0.0,0.125,2,0.2876820724517809,0.68489784,0
bd967f09-77e6-4390-b1be-ab5561e93363,0.22649708,0.0,0.0,0.0,0.22649708,0.0,0.0,0.0,0.125,3,0.22314355131420976,0.45299417,0
bd967f09-77e6-4390-b1be-ab5561e93363,0.14235584,0.0,0.0,0.0,0.14235584,0.0,0.0,0.0,0.125,4,0.18232155679395462,0.2847117,0
bd967f09-77e6-4390-b1be-ab5561e93363,0.13113022,0.0,0.0,0.0,0.13113022,0.0,0.0,0.0,0.125,5,0.1541506798272583,0.26226044,0
bd967f09-77e6-4390-b1be-ab5561e93363,0.13113022,0.0,0.0,0.0,0.13113022,0.0,0.0,0.0,0.125,6,0.13353139262452263,0.26226044,0
bd967f09-77e6-4390-b1be-ab5561e93363,0.123173065,0.0,0.0,0.0,0.123173065,0.0,0.0,0.0,0.125,7,0.11778303565638346,0.24634613,0
bd967f09-77e6-4390-b1be-ab5561e93363,0.123173065,0.0,0.0,0.0,0.123173065,0.0,0.0,0.0,0.125,8,0.1053605156578263,0.24634613,0
1353b2a6-93af-4941-913d-11ac20d24c22,1.6725551,0.94001544,0.42335525,0.94001544,1.6725551,0.94001544,0.42335525,0.94001544,0.75,0,0.6931471805599453,3.3451102,3
1353b2a6-93af-4941-913d-11ac20d24c22,0.40489334,0.0,0.0,0.0,0.40489334,0.0,0.0,0.0,0.375,1,0.4054651081081644,0.8097867,0
1353b2a6-93af-4941-913d-11ac20d24c22,0.29621437,0.0,0.0,0.0069468264,0.29621437,0.0,0.0,0.0069468264,0.25,2,0.2876820724517809,0.59242874,0
1353b2a6-93af-4941-913d-11ac20d24c22,0.2738154,0.0,0.0,0.0,0.2738154,0.0,0.0,0.0,0.375,3,0.22314355131420976,0.5476308,0
1353b2a6-93af-4941-913d-11ac20d24c22,0.19435845,0.0,0.0,0.0,0.19435845,0.0,0.0,0.0,0.125,4,0.18232155679395462,0.3887169,0
1353b2a6-93af-4941-913d-11ac20d24c22,0.1485069,0.0,0.0,0.0,0.1485069,0.0,0.0,0.0,0.125,5,0.1541506798272583,0.2970138,0
1353b2a6-93af-4941-913d-11ac20d24c22,0.123173065,0.0,0.0,0.0,0.123173065,0.0,0.0,0.0,0.125,6,0.13353139262452263,0.24634613,0
1353b2a6-93af-4941-913d-11ac20d24c22,0.105796404,0.0,0.0,0.0,0.105796404,0.0,0.0,0.0,0.125,7,0.11778303565638346,0.21159281,0
1353b2a6-93af-4941-913d-11ac20d24c22,0.06921507,0.0,0.0,0.0,0.06921507,0.0,0.0,0.0,0.125,8,0.1053605156578263,0.13843013,0
1353b2a6-93af-4941-913d-11ac20d24c22,0.036757886,0.0,0.0,0.0,0.036757886,0.0,0.0,0.0,0.125,9,0.09531017980432487,0.07351577,0
55e08367-727d-4287-ab94-e01a6ad0d793,0.8165753,0.4418801,0.25548562,0.46446967,0.8165753,0.4418801,0.25548562,0.46446967,0.7777778,0,0.6931471805599453,1.6331506,4
55e08367-727d-4287-ab94-e01a6ad0d793,0.6306249,0.0665869,0.015857963,0.067119636,0.6306249,0.0665869,0.015857963,0.067119636,0.44444445,1,0.4054651081081644,1.2612498,0
55e08367-727d-4287-ab94-e01a6ad0d793,0.28906623,0.0,0.0,0.0,0.28906623,0.0,0.0,0.0,0.6666667,2,0.2876820724517809,0.57813245,0
55e08367-727d-4287-ab94-e01a6ad0d793,0.26440448,0.0,0.0,0.020219592,0.26440448,0.0,0.0,0.020219592,0.33333334,3,0.22314355131420976,0.52880895,0
55e08367-727d-4287-ab94-e01a6ad0d793,0.24235405,0.0,0.0034869548,0.0,0.24235405,0.0,0.0034869548,0.0,0.44444445,4,0.18232155679395462,0.4847081,0
55e08367-727d-4287-ab94-e01a6ad0d793,0.15768526,0.0,0.0,0.0,0.15768526,0.0,0.0,0.0,0.44444445,5,0.1541506798272583,0.31537053,0
55e08367-727d-4287-ab94-e01a6ad0d793,0.14800806,0.0,0.0,0.0,0.14800806,0.0,0.0,0.0,0.33333334,6,0.13353139262452263,0.29601613,0
55e08367-727d-4287-ab94-e01a6ad0d793,0.13923435,0.0,1.9454763E-5,0.0,0.13923435,0.0,1.9454763E-5,0.0,0.33333334,7,0.11778303565638346,0.2784687,0
55e08367-727d-4287-ab94-e01a6ad0d793,0.10064464,0.0,0.0,0.0,0.10064464,0.0,0.0,0.0,0.22222222,8,0.1053605156578263,0.20128928,0
55e08367-727d-4287-ab94-e01a6ad0d793,0.091429606,0.0,0.0,0.0,0.091429606,0.0,0.0,0.0,0.22222222,9,0.09531017980432487,0.18285921,0
82e031c4-3329-4019-9a3d-1ae525aa10cf,1.2427803,0.73040116,0.2224437,0.74528766,1.2427803,0.73040116,0.2224437,0.74528766,0.7777778,0,0.6931471805599453,2.4855607,4
fb8693f3-3c7a-4019-9a3d-1ae525aa10cf,0.84497833,0.08522582,0.019816715,0.12870103,0.84497833,0.08522582,0.019816715,0.12870103,0.5555556,1,0.4054651081081644,1.6899567,0
fb8693f3-3c7a-4019-9a3d-1ae525aa10cf,0.4902199,0.0,0.0,0.020219592,0.4902199,0.0,0.0,0.020219592,0.33333334,2,0.2876820724517809,0.9804398,0
fb8693f3-3c7a-4019-9a3d-1ae525aa10cf,0.34244892,0.0,0.0,0.0,0.34244892,0.0,0.0,0.0,0.11111111,3,0.22314355131420976,0.68489784,0
fb8693f3-3c7a-4019-9a3d-1ae525aa10cf,0.31563646,0.0,0.0,0.0,0.31563646,0.0,0.0,0.0,0.22222222,4,0.18232155679395462,0.6312729,0
fb8693f3-3c7a-4019-9a3d-1ae525aa10cf,0.21159281,0.0,0.0,0.0,0.21159281,0.0,0.0,0.0,0.22222222,5,0.1541506798272583,0.42318562,0
fb8693f3-3c7a-4019-9a3d-1ae525aa10cf,0.123173065,0.0,0.0,0.0,0.123173065,0.0,0.0,0.0,0.11111111,6,0.13353139262452263,0.24634613,0
fb8693f3-3c7a-4019-9a3d-1ae525aa10cf,0.123173065,0.0,0.0,0.0,0.123173065,0.0,0.0,0.0,0.11111111,7,0.11778303565638346,0.24634613,0
fb8693f3-3c7a-4019-9a3d-1ae525aa10cf,0.11702202,0.0,0.0,0.0,0.11702202,0.0,0.0,0.0,0.11111111,8,0.1053605156578263,0.23404405,0
fb8693f3-3c7a-4019-9a3d-1ae525aa10cf,0.105796404,0.0,0.0,0.0,0.105796404,0.0,0.0,0.0,0.11111111,9,0.09531017980432487,0.21159281,0
3a627690-a14c-4772-91e2-f7e41f7918fa,0.24387375,0.0,0.0,0.0,0.24387375,0.0,0.0,0.0,0.5,0,0.6931471805599453,0.4877475,4
3a627690-a14c-4772-91e2-f7e41f7918fa,0.23772271,0.0,0.0,0.0,0.23772271,0.0,0.0,0.0,0.5,1,0.4054651081081644,0.47544542,0
3a627690-a14c-4772-91e2-f7e41f7918fa,0.1914972,0.0,0.0,0.0,0.1914972,0.0,0.0,0.0,0.5,2,0.2876820724517809,0.3829944,0
3a627690-a14c-4772-91e2-f7e41f7918fa,0.17919235,0.0,0.0,0.0,0.17919235,0.0,0.0,0.0,0.5,3,0.22314355131420976,0.3583847,0
3a627690-a14c-4772-91e2-f7e41f7918fa,0.16796672,0.0,0.0,0.0,0.16796672,0.0,0.0,0.0,0.5,4,0.18232155679395462,0.33593345,0
67621cbb-4b15-4585-bf3b-6e508c6d07ef,0.44615597,0.20747003,0.03950331,0.20747003,0.44615597,0.20747003,0.03950331,0.20747003,0.75,0,0.6931471805599453,0.89231193,4
67621cbb-4b15-4585-bf3b-6e508c6d07ef,0.24387375,0.0,0.0,0.0,0.24387375,0.0,0.0,0.0,0.25,1,0.4054651081081644,0.4877475,0
67621cbb-4b15-4585-bf3b-6e508c6d07ef,0.23772271,0.0,0.0,0.0,0.23772271,0.0,0.0,0.0,0.25,2,0.2876820724517809,0.47544542,0
67621cbb-4b15-4585-bf3b-6e508c6d07ef,0.08873733,0.0,0.0,0.0,0.08873733,0.0,0.0,0.0,0.25,3,0.22314355131420976,0.17747466,0
67621cbb-4b15-4585-bf3b-6e508c6d07ef,0.042478822,0.0,0.0,0.0,0.042478822,0.0,0.0,0.0,0.25,4,0.18232155679395462,0.084957644,0
67621cbb-4b15-4585-bf3b-6e508c6d07ef,0.032565787,0.0,0.0,0.0,0.032565787,0.0,0.0,0.0,0.25,5,0.1541506798272583,0.065131575,0
67621cbb-4b15-4585-bf3b-6e508c6d07ef,0.032565787,0.0,0.0,0.0,0.032565787,0.0,0.0,0.0,0.25,6,0.13353139262452263,0.065131575,0
67621cbb-4b15-4585-bf3b-6e508c6d07ef,0.02970454,0.0,0.0,0.0,0.02970454,0.0,0.0,0.0,0.25,7,0.11778303565638346,0.05940908,0
67621cbb-4b15-4585-bf3b-6e508c6d07ef,0.02970454,0.0,0.0,0.0,0.02970454,0.0,0.0,0.0,0.25,8,0.1053605156578263,0.05940908,0
67621cbb-4b15-4585-bf3b-6e508c6d07ef,0.02727797,0.0,0.0,0.0,0.02727797,0.0,0.0,0.0,0.25,9,0.09531017980432487,0.05455594,0
f32da67f-7070-4e8a-84ac-8aaa6424f4b1,0.34244892,0.0,0.0,0.0,0.34244892,0.0,0.0,0.0,0.33333334,0,0.6931471805599453,0.68489784,0
f32da67f-7070-4e8a-84ac-8aaa6424f4b1,0.14766973,0.0,0.0,0.0,0.14766973,0.0,0.0,0.0,0.33333334,1,0.4054651081081644,0.29533947,4
f32da67f-7070-4e8a-84ac-8aaa6424f4b1,0.123173065,0.0,0.0,0.0,0.123173065,0.0,0.0,0.0,0.33333334,2,0.2876820724517809,0.24634613,0
f32da67f-7070-4e8a-84ac-8aaa6424f4b1,0.079469554,0.0,0.0,0.0,0.079469554,0.0,0.0,0.0,0.33333334,3,0.22314355131420976,0.15893911,0
f32da67f-7070-4e8a-84ac-8aaa6424f4b1,0.079469554,0.0,0.0,0.0,0.079469554,0.0,0.0,0.0,0.33333334,4,0.18232155679395462,0.15893911,0
f32da67f-7070-4e8a-84ac-8aaa6424f4b1,0.079469554,0.0,0.0,0.0,0.079469554,0.0,0.0,0.0,0.33333334,5,0.1541506798272583,0.15893911,0
f32da67f-7070-4e8a-84ac-8aaa6424f4b1,0.079469554,0.0,0.0,0.0,0.079469554,0483a-b16c-d0332d278a68,1.2427803,0.73040116,0.2224437,0.74528766,1.2427803,0.73040116,0.2224437,0.74528766,0.7777778,0,0.6931471805599453,2.4855607,4
82e031c4-3329-483a-b16c-d0332d278a68,0.84497833,0.08522582,0.019816715,0.12870103,0.84497833,0.08522582,0.019816715,0.12870103,0.5555556,1,0.4054651081081644,1.6899567,0
82e031c4-3329-483a-b16c-d0332d278a68,0.4902199,0.0,0.0,0.020219592,0.4902199,0.0,0.0,0.020219592,0.33333334,2,0.2876820724517809,0.9804398,0
82e031c4-3329-483a-b16c-d0332d278a68,0.34244892,0.0,0.0,0.0,0.34244892,0.0,0.0,0.0,0.11111111,3,0.22314355131420976,0.68489784,0
